realPGA,Predicted PGA,"realPGA
 地震等級","Predicted PGA 
地震等級",等級差異,,
9.8154,22.6749897,3,3,0,,
24.898,41.32429886,3,4,-1,,
26.813,62.30340195,4,4,0,,
7.9002,36.33055878,2,4,-2,,
38.783,51.87372589,4,4,0,,
13.406,25.54818535,3,4,-1,,
22.982,35.43400192,3,4,-1,,
6.7032,20.27902412,2,3,-1,,
16.997,24.44961739,3,3,0,,
112.52,37.04467773,5,4,1,,
34.952,26.07912254,4,4,0,,
15.8,25.46774101,3,4,-1,,
9.0972,24.08254433,3,3,0,,
10.534,40.67208481,3,4,-1,,
11.012,45.07575607,3,4,-1,,
7.4214,20.76264,2,3,-1,,
6.7032,19.48841667,2,3,-1,,
9.0972,31.87487221,3,4,-1,,
12.449,29.09619141,3,4,-1,,
10.055,24.1487484,3,3,0,,
77.326,42.35192871,4,4,0,,
8.6184,19.49300957,3,3,0,,
14.603,22.22184563,3,3,0,,
15.561,31.03094673,3,4,-1,,
8.1396,22.81830788,3,3,0,,
7.182,35.43515015,2,4,-2,,
9.8154,27.15788078,3,4,-1,,
21.546,24.07406044,3,3,0,,
7.6608,16.99199104,2,3,-1,,
8.6184,26.33153725,3,4,-1,,
7.182,27.50242805,2,4,-2,,
10.294,26.41448021,3,4,-1,,
11.252,19.55742073,3,3,0,,
8.1396,18.60521889,3,3,0,,
11.252,25.926054,3,4,-1,,
22.025,28.39937782,3,4,-1,,
11.491,32.35582733,3,4,-1,,
6.7032,21.91641426,2,3,-1,,
15.322,46.15645599,3,4,-1,,
20.828,33.11648941,3,4,-1,,
9.0972,20.84686852,3,3,0,,
9.8154,25.16285896,3,4,-1,,
7.4214,20.28303337,2,3,-1,,
13.646,40.33560562,3,4,-1,,
7.182,33.62897491,2,4,-2,,
12.928,47.76087952,3,4,-1,,
23.222,45.43500519,3,4,-1,,
6.9426,25.03504753,2,4,-2,,
7.9002,22.67753792,2,3,-1,,
7.182,30.32470894,2,4,-2,,
14.364,25.53756142,3,4,-1,,
10.055,32.92690659,3,4,-1,,
26.095,22.97576714,4,3,1,,
12.688,22.64314079,3,3,0,,
6.9426,23.76302147,2,3,-1,,
9.576,20.20013618,3,3,0,,
10.534,18.1503582,3,3,0,,
10.294,26.54722404,3,4,-1,,
59.611,53.52515793,4,4,0,,
62.244,61.93586349,4,4,0,,
22.982,27.89377785,3,4,-1,,
7.182,37.94607544,2,4,-2,,
7.182,15.57243919,2,3,-1,,
7.9002,21.13107491,2,3,-1,,
11.491,27.78738213,3,4,-1,,
7.9002,30.68910027,2,4,-2,,
8.379,31.33471489,3,4,-1,,
9.0972,19.00904655,3,3,0,,
12.688,41.66087723,3,4,-1,,
33.037,33.28891373,4,4,0,,
11.731,25.73835945,3,4,-1,,
8.379,28.91900826,3,4,-1,,
7.9002,26.82295418,2,4,-2,,
8.379,18.3007946,3,3,0,,
9.8154,29.07667732,3,4,-1,,
8.1396,17.1197567,3,3,0,,
7.9002,22.15531731,2,3,-1,,
11.491,30.53838158,3,4,-1,,
8.8578,21.30407524,3,3,0,,
8.379,24.5248661,3,3,0,,
8.8578,21.86545372,3,3,0,,
13.885,26.51026726,3,4,-1,,
20.349,21.87796974,3,3,0,,
11.012,18.72525215,3,3,0,,
17.716,29.995821,3,4,-1,,
7.6608,24.90425301,2,3,-1,,
11.97,17.76590157,3,3,0,,
9.8154,20.1947422,3,3,0,,
32.08,29.88635826,4,4,0,,
8.8578,24.97566795,3,3,0,,
10.534,21.90069008,3,3,0,,
8.1396,15.32626915,3,3,0,,
42.134,34.99241638,4,4,0,,
17.955,31.45979881,3,4,-1,,
86.902,60.15472031,5,4,1,,
35.431,49.24488068,4,4,0,,
10.294,24.20610619,3,3,0,,
5.985,27.67839241,2,4,-2,,
23.222,45.2349472,3,4,-1,,
7.4214,24.70643806,2,3,-1,,
9.3366,26.7488575,3,4,-1,,
6.7032,31.09878349,2,4,-2,,
8.6184,24.14711189,3,3,0,,
11.97,24.18985939,3,3,0,,
6.9426,32.38451004,2,4,-2,,
6.4638,23.12610435,2,3,-1,,
7.9002,28.35925484,2,4,-2,,
9.0972,22.78795815,3,3,0,,
7.9002,27.01980019,2,4,-2,,
9.8154,25.09770393,3,4,-1,,
7.9002,20.12826729,2,3,-1,,
10.773,27.79431343,3,4,-1,,
11.491,22.74230003,3,3,0,,
10.055,25.45396996,3,4,-1,,
17.716,50.03248215,3,4,-1,,
47.162,82.97290802,4,5,-1,,
13.167,29.5093174,3,4,-1,,
7.4214,23.31044197,2,3,-1,,
8.1396,29.97074699,3,4,-1,,
22.743,18.4778614,3,3,0,,
8.379,24.50247383,3,3,0,,
29.686,49.41576004,4,4,0,,
16.279,17.62645531,3,3,0,,
41.416,29.3678875,4,4,0,,
48.359,77.44395447,4,4,0,,
21.785,23.83807564,3,3,0,,
8.379,18.14925194,3,3,0,,
14.125,33.3636055,3,4,-1,,
44.289,55.15672302,4,4,0,,
46.922,93.74086761,4,5,-1,,
18.913,24.63953209,3,3,0,,
10.055,19.63380623,3,3,0,,
7.182,20.30492973,2,3,-1,,
27.052,54.47521591,4,4,0,,
20.588,25.11413383,3,4,-1,,
7.9002,24.12116432,2,3,-1,,
14.603,20.52818871,3,3,0,,
11.731,23.06164742,3,3,0,,
25.855,81.88933563,4,5,-1,,
37.107,108.508522,4,5,-1,,
9.0972,24.01927376,3,3,0,,
9.8154,18.39731407,3,3,0,,
7.9002,14.0112896,2,3,-1,,
42.134,48.31519699,4,4,0,,
19.391,24.92020607,3,3,0,,
11.252,18.47482109,3,3,0,,
16.758,23.28857231,3,3,0,,
8.8578,21.47474098,3,3,0,,
28.249,83.30002594,4,5,-1,,
10.294,27.23224449,3,4,-1,,
9.576,20.12761497,3,3,0,,
8.6184,28.02995491,3,4,-1,,
13.646,20.93097878,3,3,0,,
40.698,21.88838005,4,3,1,,
6.9426,21.33382607,2,3,-1,,
22.025,51.32143402,3,4,-1,,
7.9002,30.59120369,2,4,-2,,
32.08,59.44520569,4,4,0,,
7.182,32.39926529,2,4,-2,,
7.9002,24.50467491,2,3,-1,,
8.1396,12.86149788,3,3,0,,
16.758,41.16016769,3,4,-1,,
12.688,30.21245956,3,4,-1,,
7.6608,20.90119743,2,3,-1,,
9.0972,29.09054375,3,4,-1,,
47.641,27.12095451,4,4,0,,
11.252,19.12173271,3,3,0,,
10.534,26.24770164,3,4,-1,,
9.576,18.80940437,3,3,0,,
8.1396,26.87041283,3,4,-1,,
9.0972,27.78763771,3,4,-1,,
36.389,27.8378849,4,4,0,,
57.217,32.5744133,4,4,0,,
6.9426,18.82567024,2,3,-1,,
7.4214,24.28606987,2,3,-1,,
7.6608,27.93189049,2,4,-2,,
12.688,31.37306786,3,4,-1,,
38.065,38.18722534,4,4,0,,
9.3366,24.98799706,3,3,0,,
8.8578,23.22524834,3,3,0,,
32.798,68.16421509,4,4,0,,
7.6608,23.40930748,2,3,-1,,
10.294,30.90624428,3,4,-1,,
10.294,24.28919792,3,3,0,,
44.768,26.66950035,4,4,0,,
8.1396,25.33067131,3,4,-1,,
56.259,82.4294281,4,5,-1,,
7.4214,29.61625481,2,4,-2,,
6.7032,24.39872551,2,3,-1,,
8.6184,22.08075905,3,3,0,,
10.055,17.54439354,3,3,0,,
21.307,24.03391838,3,3,0,,
14.603,20.59093666,3,3,0,,
12.209,26.97411919,3,4,-1,,
41.416,28.49250984,4,4,0,,
16.279,38.57457733,3,4,-1,,
28.489,27.59137917,4,4,0,,
11.012,20.0176487,3,3,0,,
20.11,61.39670944,3,4,-1,,
7.4214,24.53611565,2,3,-1,,
14.843,39.94750977,3,4,-1,,
25.376,48.84592819,4,4,0,,
8.6184,25.87813377,3,4,-1,,
6.9426,23.92410088,2,3,-1,,
21.546,31.39193916,3,4,-1,,
8.6184,31.57765388,3,4,-1,,
23.222,63.14817047,3,4,-1,,
46.683,63.74338531,4,4,0,,
8.379,19.63458061,3,3,0,,
10.294,29.24814415,3,4,-1,,
14.603,21.80470467,3,3,0,,
17.716,31.71622658,3,4,-1,,
18.913,27.40328026,3,4,-1,,
8.6184,17.34287834,3,3,0,,
7.182,24.60611916,2,3,-1,,
6.7032,30.0848484,2,4,-2,,
56.498,117.9095154,4,5,-1,,
23.94,22.19415855,3,3,0,,
18.194,32.38505554,3,4,-1,,
10.294,31.66345406,3,4,-1,,
18.913,27.32303047,3,4,-1,,
7.9002,23.22766304,2,3,-1,,
7.9002,24.88745308,2,3,-1,,
9.576,18.4399395,3,3,0,,
22.025,42.76765442,3,4,-1,,
9.8154,19.61745644,3,3,0,,
16.04,21.51259804,3,3,0,,
8.379,31.59015846,3,4,-1,,
16.519,43.48710632,3,4,-1,,
7.6608,21.01815605,2,3,-1,,
16.519,28.86352921,3,4,-1,,
35.192,27.38258553,4,4,0,,
6.2244,18.63614082,2,3,-1,,
13.646,21.75820732,3,3,0,,
7.182,22.51737785,2,3,-1,,
22.982,27.24310493,3,4,-1,,
17.955,24.04283333,3,3,0,,
34.952,26.96875191,4,4,0,,
101.75,110.7411652,5,5,0,,
9.3366,24.70151329,3,3,0,,
31.361,26.46961784,4,4,0,,
36.628,96.471138,4,5,-1,,
8.8578,25.38635063,3,4,-1,,
13.406,22.73156548,3,3,0,,
8.379,25.54073906,3,4,-1,,
22.264,45.56074524,3,4,-1,,
14.125,35.83210754,3,4,-1,,
22.982,32.04043961,3,4,-1,,
21.067,55.30552292,3,4,-1,,
8.1396,35.32049561,3,4,-1,,
11.731,22.72532845,3,3,0,,
9.8154,25.50913048,3,4,-1,,
15.322,37.17719269,3,4,-1,,
25.616,28.28306389,4,4,0,,
8.8578,18.4744091,3,3,0,,
11.731,26.61884117,3,4,-1,,
32.558,56.47109985,4,4,0,,
7.182,31.14821434,2,4,-2,,
6.7032,27.50811195,2,4,-2,,
7.182,23.15445518,2,3,-1,,
8.1396,19.14100456,3,3,0,,
33.516,25.05032539,4,4,0,,
8.8578,28.04580498,3,4,-1,,
17.716,28.42951012,3,4,-1,,
6.9426,24.53128242,2,3,-1,,
9.8154,20.79711723,3,3,0,,
6.7032,20.68671608,2,3,-1,,
12.209,27.83480644,3,4,-1,,
40.937,48.20667648,4,4,0,,
16.519,47.90633774,3,4,-1,,
17.955,33.98526001,3,4,-1,,
6.4638,21.52420235,2,3,-1,,
21.067,18.39117241,3,3,0,,
9.8154,20.05529213,3,3,0,,
7.9002,20.48004341,2,3,-1,,
9.576,21.95018959,3,3,0,,
14.364,27.01086998,3,4,-1,,
12.449,21.99985313,3,3,0,,
14.125,25.97223663,3,4,-1,,
16.279,28.19255638,3,4,-1,,
40.459,24.64112282,4,3,1,,
6.7032,24.29755974,2,3,-1,,
38.065,17.57202721,4,3,1,,
11.97,24.12189293,3,3,0,,
15.082,28.02039528,3,4,-1,,
10.294,18.6714077,3,3,0,,
10.294,20.51785088,3,3,0,,
40.459,30.41715431,4,4,0,,
6.7032,22.04270363,2,3,-1,,
14.125,30.67527962,3,4,-1,,
9.8154,19.73929024,3,3,0,,
8.1396,24.77513695,3,3,0,,
7.9002,23.00550652,2,3,-1,,
8.8578,22.62953377,3,3,0,,
16.04,19.68923378,3,3,0,,
8.6184,19.05687904,3,3,0,,
9.576,19.82696342,3,3,0,,
8.379,15.24627495,3,3,0,,
6.9426,16.94775963,2,3,-1,,
51.232,34.91116714,4,4,0,,
13.646,28.87491798,3,4,-1,,
60.329,37.96586609,4,4,0,,
7.6608,23.36758614,2,3,-1,,
9.576,19.42762184,3,3,0,,
9.8154,18.71286201,3,3,0,,
11.491,28.01140404,3,4,-1,,
7.6608,25.72262764,2,4,-2,,
6.4638,32.73072433,2,4,-2,,
11.012,31.96663475,3,4,-1,,
9.8154,25.70021248,3,4,-1,,
16.997,18.0886097,3,3,0,,
6.7032,31.45754051,2,4,-2,,
7.9002,32.21081161,2,4,-2,,
10.534,35.35884857,3,4,-1,,
11.491,20.05455399,3,3,0,,
10.055,22.50697517,3,3,0,,
11.491,19.98866844,3,3,0,,
375.62,111.6999893,6,5,1,,
15.561,20.82189751,3,3,0,,
8.379,28.61270332,3,4,-1,,
21.307,35.23574066,3,4,-1,,
14.125,22.32423973,3,3,0,,
7.182,27.58501244,2,4,-2,,
9.3366,21.55970573,3,3,0,,
7.4214,23.40057182,2,3,-1,,
8.1396,29.81842232,3,4,-1,,
15.322,19.98248482,3,3,0,,
6.9426,22.07800102,2,3,-1,,
11.97,31.52447319,3,4,-1,,
6.9426,20.21258736,2,3,-1,,
7.182,23.66944313,2,3,-1,,
12.928,48.18730164,3,4,-1,,
16.04,29.7781086,3,4,-1,,
7.4214,35.06343842,2,4,-2,,
148.43,30.25160027,5,4,1,,
13.406,33.63061905,3,4,-1,,
24.658,46.23195648,3,4,-1,,
20.349,28.75949287,3,4,-1,,
7.6608,20.75925255,2,3,-1,,
7.182,37.90650177,2,4,-2,,
11.731,27.16729927,3,4,-1,,
49.556,18.97984123,4,3,1,,
7.4214,26.7410984,2,4,-2,,
16.758,40.28593826,3,4,-1,,
9.8154,24.09150505,3,3,0,,
18.434,52.15281296,3,4,-1,,
7.182,37.25644302,2,4,-2,,
9.3366,31.78904915,3,4,-1,,
7.6608,25.06903267,2,4,-2,,
8.379,34.99167252,3,4,-1,,
9.576,33.78613281,3,4,-1,,
7.182,20.49740791,2,3,-1,,
19.152,44.86835098,3,4,-1,,
7.4214,28.96425056,2,4,-2,,
6.4638,18.49409294,2,3,-1,,
11.252,37.93727875,3,4,-1,,
7.6608,18.80185127,2,3,-1,,
6.9426,25.17059135,2,4,-2,,
78.284,34.6572876,4,4,0,,
13.646,26.9403553,3,4,-1,,
12.688,21.0214138,3,3,0,,
10.294,18.7945118,3,3,0,,
6.9426,24.15393257,2,3,-1,,
9.0972,20.63894844,3,3,0,,
8.6184,26.16559029,3,4,-1,,
8.8578,34.4247818,3,4,-1,,
9.3366,22.73047066,3,3,0,,
9.0972,29.14108849,3,4,-1,,
9.576,34.81058121,3,4,-1,,
10.773,22.61878395,3,3,0,,
8.1396,21.30635452,3,3,0,,
18.913,31.19359398,3,4,-1,,
17.955,19.18815804,3,3,0,,
11.012,17.56366539,3,3,0,,
7.182,32.31352234,2,4,-2,,
7.4214,27.16212273,2,4,-2,,
8.379,29.34013557,3,4,-1,,
11.012,23.67905998,3,3,0,,
189.37,116.9211121,5,5,0,,
8.6184,23.72616768,3,3,0,,
7.182,22.96224022,2,3,-1,,
10.294,25.36762428,3,4,-1,,
11.97,25.30990791,3,4,-1,,
8.8578,33.80987167,3,4,-1,,
9.0972,30.81562233,3,4,-1,,
7.6608,17.0337429,2,3,-1,,
8.6184,27.32092476,3,4,-1,,
237.25,404.2473755,5,7,-2,,
36.628,37.40388489,4,4,0,,
24.419,34.71712112,3,4,-1,,
7.9002,19.03700829,2,3,-1,,
6.7032,21.7005825,2,3,-1,,
15.082,22.16272926,3,3,0,,
7.6608,17.65279198,2,3,-1,,
11.252,20.43292427,3,3,0,,
9.3366,20.92092705,3,3,0,,
8.379,25.08037758,3,4,-1,,
8.8578,26.75843239,3,4,-1,,
6.9426,26.06476784,2,4,-2,,
32.558,36.05200958,4,4,0,,
6.4638,21.78490257,2,3,-1,,
9.0972,15.65117836,3,3,0,,
7.182,19.44702721,2,3,-1,,
11.731,37.92897034,3,4,-1,,
11.012,22.32182121,3,3,0,,
8.1396,19.08852959,3,3,0,,
17.955,39.59545135,3,4,-1,,
27.052,24.69244576,4,3,1,,
11.252,24.40450478,3,3,0,,
6.4638,22.33895683,2,3,-1,,
9.3366,24.94848824,3,3,0,,
9.8154,23.97709846,3,3,0,,
68.468,81.05123901,4,5,-1,,
24.419,31.33747292,3,4,-1,,
15.082,37.21744156,3,4,-1,,
9.8154,23.39122581,3,3,0,,
9.3366,27.99930382,3,4,-1,,
7.4214,21.22828484,2,3,-1,,
7.4214,18.34694099,2,3,-1,,
12.209,41.75960922,3,4,-1,,
16.04,33.47746658,3,4,-1,,
16.519,21.00106621,3,3,0,,
33.995,21.98557472,4,3,1,,
11.252,27.63245583,3,4,-1,,
15.8,48.82973862,3,4,-1,,
7.9002,20.48799706,2,3,-1,,
16.279,29.36068916,3,4,-1,,
8.379,16.83492851,3,3,0,,
22.743,26.93179131,3,4,-1,,
29.446,40.4018631,4,4,0,,
7.4214,16.34724236,2,3,-1,,
65.117,25.82626534,4,4,0,,
34.234,112.0456924,4,5,-1,,
10.055,24.15644264,3,3,0,,
6.9426,30.39113045,2,4,-2,,
7.182,32.96337128,2,4,-2,,
84.987,117.8073502,5,5,0,,
11.97,18.42523384,3,3,0,,
8.6184,21.14082527,3,3,0,,
21.785,38.32275009,3,4,-1,,
33.277,40.33343887,4,4,0,,
13.406,39.49150848,3,4,-1,,
61.526,79.93014526,4,4,0,,
13.406,30.86806679,3,4,-1,,
272.92,332.3018799,6,6,0,,
7.6608,17.71229362,2,3,-1,,
6.7032,20.35404396,2,3,-1,,
8.379,22.87498283,3,3,0,,
13.885,26.29674721,3,4,-1,,
12.449,34.15335846,3,4,-1,,
8.1396,21.59861183,3,3,0,,
6.2244,20.47646523,2,3,-1,,
11.97,32.02282333,3,4,-1,,
15.082,30.99908638,3,4,-1,,
7.182,27.99747276,2,4,-2,,
14.125,30.96162987,3,4,-1,,
11.97,29.97137642,3,4,-1,,
12.688,28.33291054,3,4,-1,,
9.8154,21.77763939,3,3,0,,
11.731,32.62031937,3,4,-1,,
22.982,19.86261177,3,3,0,,
10.055,28.48390007,3,4,-1,,
11.491,33.07181168,3,4,-1,,
8.6184,26.77768517,3,4,-1,,
7.182,22.77927971,2,3,-1,,
11.012,24.42930412,3,3,0,,
8.8578,32.39206696,3,4,-1,,
13.646,16.20736122,3,3,0,,
19.152,22.48404121,3,3,0,,
12.928,20.06268501,3,3,0,,
11.491,23.82956505,3,3,0,,
8.8578,22.36234093,3,3,0,,
8.6184,23.68500328,3,3,0,,
64.399,139.071579,4,5,-1,,
8.8578,20.12100029,3,3,0,,
11.012,24.90637016,3,3,0,,
7.182,21.82215309,2,3,-1,,
37.825,86.73264313,4,5,-1,,
7.6608,20.21645164,2,3,-1,,
11.491,31.37295341,3,4,-1,,
11.97,27.92934227,3,4,-1,,
8.379,25.50842857,3,4,-1,,
7.182,22.61905479,2,3,-1,,
21.307,33.53337097,3,4,-1,,
33.995,60.62144089,4,4,0,,
6.9426,21.88786888,2,3,-1,,
13.406,42.97621536,3,4,-1,,
8.379,15.9300518,3,3,0,,
19.631,64.31689453,3,4,-1,,
36.628,35.31422424,4,4,0,,
10.534,17.61226463,3,3,0,,
10.294,21.10638237,3,3,0,,
33.995,26.77391624,4,4,0,,
6.4638,24.29047585,2,3,-1,,
9.3366,26.3218956,3,4,-1,,
9.8154,32.36312485,3,4,-1,,
12.688,23.26287651,3,3,0,,
31.84,26.33496666,4,4,0,,
6.7032,22.82509422,2,3,-1,,
10.534,27.26178169,3,4,-1,,
42.613,61.65655899,4,4,0,,
14.364,34.62046432,3,4,-1,,
33.995,15.90174675,4,3,1,,
9.0972,16.96542549,3,3,0,,
36.868,41.28665543,4,4,0,,
33.516,33.3408165,4,4,0,,
16.279,16.79932976,3,3,0,,
24.898,23.45949364,3,3,0,,
13.646,19.76120186,3,3,0,,
9.3366,30.63523674,3,4,-1,,
7.182,23.65112495,2,3,-1,,
30.164,18.25073433,4,3,1,,
6.2244,19.19322777,2,3,-1,,
14.125,25.28346443,3,4,-1,,
8.8578,27.90472984,3,4,-1,,
10.055,25.10753441,3,4,-1,,
8.1396,23.72764015,3,3,0,,
166.62,67.72153473,5,4,1,,
22.504,30.74155998,3,4,-1,,
12.209,31.11112404,3,4,-1,,
39.262,62.34011078,4,4,0,,
46.204,63.40187073,4,4,0,,
40.219,19.84580803,4,3,1,,
12.688,20.31583977,3,3,0,,
8.1396,22.61585808,3,3,0,,
6.9426,12.80035973,2,3,-1,,
13.885,29.83479118,3,4,-1,,
7.4214,25.73923302,2,4,-2,,
10.534,24.76627922,3,3,0,,
28.489,32.50535583,4,4,0,,
7.182,27.77323723,2,4,-2,,
8.8578,19.75397491,3,3,0,,
9.0972,25.39437485,3,4,-1,,
8.6184,23.5180912,3,3,0,,
7.9002,26.30768013,2,4,-2,,
74.453,47.63900757,4,4,0,,
16.758,20.9338932,3,3,0,,
7.4214,23.46174812,2,3,-1,,
7.182,19.80021858,2,3,-1,,
8.1396,32.34169006,3,4,-1,,
10.773,30.20762062,3,4,-1,,
14.843,29.84205437,3,4,-1,,
7.6608,41.98257065,2,4,-2,,
12.209,26.89311028,3,4,-1,,
12.209,20.6001873,3,3,0,,
16.519,35.88353348,3,4,-1,,
9.3366,21.57117653,3,3,0,,
7.6608,27.08945656,2,4,-2,,
9.0972,20.95665932,3,3,0,,
7.9002,16.59753227,2,3,-1,,
9.0972,21.57846642,3,3,0,,
6.2244,24.2251606,2,3,-1,,
15.082,20.89231682,3,3,0,,
11.012,19.42046928,3,3,0,,
6.4638,23.35066032,2,3,-1,,
7.6608,36.56455612,2,4,-2,,
8.1396,28.36873055,3,4,-1,,
11.252,18.97204018,3,3,0,,
10.055,20.76792717,3,3,0,,
14.603,21.48485374,3,3,0,,
8.379,20.10701561,3,3,0,,
7.6608,27.9915905,2,4,-2,,
8.1396,29.32440567,3,4,-1,,
7.4214,38.592453,2,4,-2,,
9.3366,26.422369,3,4,-1,,
276.99,195.7243347,6,5,1,,
11.491,30.81740761,3,4,-1,,
7.182,22.09425545,2,3,-1,,
8.379,29.87003899,3,4,-1,,
16.279,17.72157097,3,3,0,,
8.6184,25.16155052,3,4,-1,,
27.292,20.66566277,4,3,1,,
10.773,34.94106674,3,4,-1,,
7.9002,21.73363686,2,3,-1,,
7.9002,32.75688171,2,4,-2,,
27.052,22.19441795,4,3,1,,
8.379,21.9541111,3,3,0,,
9.3366,23.9932766,3,3,0,,
7.4214,23.89893913,2,3,-1,,
9.3366,47.25460434,3,4,-1,,
7.6608,30.31146049,2,4,-2,,
9.3366,26.84642982,3,4,-1,,
8.1396,20.61286736,3,3,0,,
8.6184,20.70956993,3,3,0,,
10.055,30.46082878,3,4,-1,,
9.576,16.55487633,3,3,0,,
8.379,37.58904266,3,4,-1,,
7.182,27.54264641,2,4,-2,,
7.6608,25.12751579,2,4,-2,,
7.182,26.07217216,2,4,-2,,
151.54,56.18008041,5,4,1,,
15.8,27.64306831,3,4,-1,,
30.164,32.60765076,4,4,0,,
8.1396,27.07206154,3,4,-1,,
18.913,23.08953667,3,3,0,,
17.955,22.83916283,3,3,0,,
7.4214,25.84412956,2,4,-2,,
11.491,34.37783432,3,4,-1,,
285.13,177.1117401,6,5,1,,
76.369,166.3061371,4,5,-1,,
9.576,13.48783302,3,3,0,,
391.9,112.6977921,6,5,1,,
14.603,39.65935135,3,4,-1,,
28.01,21.41966057,4,3,1,,
17.476,29.87632942,3,4,-1,,
18.194,33.91979218,3,4,-1,,
11.731,37.90414429,3,4,-1,,
20.588,22.47463036,3,3,0,,
9.576,23.43569374,3,3,0,,
7.182,25.82397652,2,4,-2,,
7.4214,25.89517784,2,4,-2,,
45.725,22.22952461,4,3,1,,
28.728,25.37683678,4,4,0,,
9.8154,19.56027031,3,3,0,,
15.322,31.54634666,3,4,-1,,
7.182,26.34253883,2,4,-2,,
9.3366,21.33342934,3,3,0,,
10.055,17.83067131,3,3,0,,
9.0972,25.30142021,3,4,-1,,
7.9002,21.54458427,2,3,-1,,
7.4214,18.68061638,2,3,-1,,
20.349,75.22115326,3,4,-1,,
203.73,33.22273636,5,4,1,,
9.8154,19.52491188,3,3,0,,
8.8578,23.35330391,3,3,0,,
81.157,53.30423355,5,4,1,,
17.476,25.06235313,3,4,-1,,
9.3366,19.14000893,3,3,0,,
7.182,23.08649254,2,3,-1,,
33.277,73.65603638,4,4,0,,
9.0972,14.264925,3,3,0,,
7.9002,23.62285042,2,3,-1,,
8.6184,25.88223839,3,4,-1,,
10.055,25.44047737,3,4,-1,,
168.3,113.0169144,5,5,0,,
12.449,24.01108742,3,3,0,,
8.1396,22.41245461,3,3,0,,
6.7032,19.01721382,2,3,-1,,
34.713,27.35027504,4,4,0,,
9.8154,28.77642632,3,4,-1,,
16.279,19.38438606,3,3,0,,
7.9002,25.97661781,2,4,-2,,
31.122,58.82291794,4,4,0,,
22.743,20.26004219,3,3,0,,
16.758,26.9545269,3,4,-1,,
7.182,19.23711205,2,3,-1,,
15.322,27.95700645,3,4,-1,,
7.182,20.9164753,2,3,-1,,
12.449,29.13113976,3,4,-1,,
9.576,21.13883781,3,3,0,,
8.8578,17.12426567,3,3,0,,
8.379,28.81850624,3,4,-1,,
8.379,22.54197884,3,3,0,,
64.638,19.91003609,4,3,1,,
6.7032,21.75803947,2,3,-1,,
9.8154,26.75264931,3,4,-1,,
15.322,26.04958153,3,4,-1,,
24.179,36.58299255,3,4,-1,,
25.616,34.41020203,4,4,0,,
14.603,20.99191093,3,3,0,,
7.9002,22.31435966,2,3,-1,,
37.346,41.51952744,4,4,0,,
26.573,38.60489273,4,4,0,,
10.534,47.01419449,3,4,-1,,
8.6184,23.63763237,3,3,0,,
7.6608,32.96693802,2,4,-2,,
12.928,28.01619148,3,4,-1,,
8.1396,26.32164955,3,4,-1,,
6.2244,29.49271202,2,4,-2,,
7.6608,27.20288277,2,4,-2,,
98.154,62.66269302,5,4,1,,
15.8,27.19040489,3,4,-1,,
22.504,32.96311188,3,4,-1,,
11.252,20.11820793,3,3,0,,
7.9002,23.21012688,2,3,-1,,
18.434,35.83058548,3,4,-1,,
11.97,24.38036919,3,3,0,,
21.307,37.27196121,3,4,-1,,
6.4638,29.70919609,2,4,-2,,
15.082,18.96160698,3,3,0,,
13.646,22.10029411,3,3,0,,
7.182,30.61376381,2,4,-2,,
57.217,67.18227386,4,4,0,,
8.379,28.48187065,3,4,-1,,
6.2244,26.28176689,2,4,-2,,
8.6184,18.52471352,3,3,0,,
8.379,23.58349419,3,3,0,,
7.182,15.52629662,2,3,-1,,
9.8154,23.36953545,3,3,0,,
7.182,26.36388588,2,4,-2,,
16.279,26.25102043,3,4,-1,,
14.843,15.22150612,3,3,0,,
14.843,28.99227715,3,4,-1,,
8.379,25.40609169,3,4,-1,,
10.055,35.89031982,3,4,-1,,
7.4214,17.97620201,2,3,-1,,
7.6608,27.74350357,2,4,-2,,
7.6608,15.69701958,2,3,-1,,
10.294,18.58627129,3,3,0,,
8.6184,30.39421654,3,4,-1,,
12.688,17.29561043,3,3,0,,
8.8578,25.90091896,3,4,-1,,
37.825,27.88486671,4,4,0,,
7.9002,17.90970039,2,3,-1,,
16.04,45.6967926,3,4,-1,,
9.8154,20.0289402,3,3,0,,
19.87,35.93029022,3,4,-1,,
10.534,22.87667274,3,3,0,,
10.773,24.42040443,3,3,0,,
27.052,24.03009987,4,3,1,,
9.3366,25.98633003,3,4,-1,,
9.0972,26.41293907,3,4,-1,,
9.3366,30.16914558,3,4,-1,,
13.646,31.40641212,3,4,-1,,
106.77,101.9214706,5,5,0,,
26.334,29.36337852,4,4,0,,
8.6184,34.16541672,3,4,-1,,
14.843,22.44338036,3,3,0,,
8.1396,23.13216591,3,3,0,,
12.209,26.36028481,3,4,-1,,
6.9426,29.98649788,2,4,-2,,
10.294,23.89908409,3,3,0,,
9.3366,22.82275581,3,3,0,,
19.87,55.56923676,3,4,-1,,
7.6608,22.27050591,2,3,-1,,
40.937,73.26242065,4,4,0,,
22.504,20.01403236,3,3,0,,
13.167,19.71767235,3,3,0,,
12.928,26.05205345,3,4,-1,,
14.364,18.29629707,3,3,0,,
10.294,20.1665287,3,3,0,,
23.222,20.66066933,3,3,0,,
10.773,28.3770504,3,4,-1,,
9.3366,24.39684486,3,3,0,,
41.895,26.12665749,4,4,0,,
7.9002,20.74886513,2,3,-1,,
13.167,22.03468513,3,3,0,,
